ID,AGENT,TYPE,CONFIDENCE,SECURITY,VALIDATED
3165009955,OpenAI_Codex,,,1,1
3165022939,OpenAI_Codex,,,1,0
3165044224,OpenAI_Codex,,,1,1
3133357392,OpenAI_Codex,,,1,1
3133376137,OpenAI_Codex,,,1,0
3265913580,OpenAI_Codex,,,1,1
3265914133,OpenAI_Codex,,,1,1
3265947011,OpenAI_Codex,,,1,0
3133351792,OpenAI_Codex,,,1,1
3145900443,OpenAI_Codex,,,1,1
3145972998,OpenAI_Codex,,,1,0
3145981001,OpenAI_Codex,,,1,1
3085360013,OpenAI_Codex,,,1,1
3085378077,OpenAI_Codex,,,1,1
3085421288,OpenAI_Codex,,,1,1
3085586524,OpenAI_Codex,,,1,1
3085598874,OpenAI_Codex,,,1,1
3150642557,OpenAI_Codex,,,1,0
3150609149,OpenAI_Codex,,,1,1
3150568344,OpenAI_Codex,,,1,1
3150492298,OpenAI_Codex,,,1,1
3150491313,OpenAI_Codex,,,1,0
3203474514,OpenAI_Codex,,,1,1
3173688413,OpenAI_Codex,,,1,0
3127347223,OpenAI_Codex,,,1,1
3127391594,OpenAI_Codex,,,1,1
3127417187,OpenAI_Codex,,,1,1
3127425108,OpenAI_Codex,,,1,0
3149121021,OpenAI_Codex,,,1,0
3149700906,OpenAI_Codex,,,1,1
3147535873,OpenAI_Codex,,,1,1
3147955725,OpenAI_Codex,,,1,1
3225556197,OpenAI_Codex,,,1,0
3225575183,OpenAI_Codex,,,1,1
3225580112,OpenAI_Codex,,,1,0
3225589808,OpenAI_Codex,,,1,1
3230378281,OpenAI_Codex,,,1,1
3205868384,OpenAI_Codex,,,1,0
3205893069,OpenAI_Codex,,,1,1
3205893895,OpenAI_Codex,,,1,1
3188674871,OpenAI_Codex,,,1,1
3188785290,OpenAI_Codex,,,1,1
3188787350,OpenAI_Codex,,,1,1
3262264696,OpenAI_Codex,,,1,1
3173138443,OpenAI_Codex,,,1,1
3144220991,OpenAI_Codex,,,1,1
3200712498,OpenAI_Codex,,,1,1
3200712857,OpenAI_Codex,,,1,1
3200726714,OpenAI_Codex,,,1,1
3078152227,OpenAI_Codex,,,1,1
3078155216,OpenAI_Codex,,,1,1
3267137711,OpenAI_Codex,,,1,1
3236415011,OpenAI_Codex,,,1,1
3161814995,OpenAI_Codex,,,1,0
3161975303,OpenAI_Codex,,,1,1
3162745040,OpenAI_Codex,,,1,0
3164006353,OpenAI_Codex,,,1,0
3160124184,OpenAI_Codex,,,1,1
3173172971,OpenAI_Codex,,,1,1
3123235307,OpenAI_Codex,,,1,1
3124928569,OpenAI_Codex,,,1,1
3086899468,OpenAI_Codex,,,1,0
3225273507,OpenAI_Codex,,,1,1
3225283889,OpenAI_Codex,,,1,1
3225290343,OpenAI_Codex,,,1,0
3246778843,OpenAI_Codex,,,1,0
3246774637,OpenAI_Codex,,,1,0
3188992717,OpenAI_Codex,,,1,1
3189113731,OpenAI_Codex,,,1,0
3130196118,OpenAI_Codex,,,1,0
3117050613,OpenAI_Codex,,,1,1
3195431212,OpenAI_Codex,,,1,0
3253800544,OpenAI_Codex,,,1,0
3154920860,OpenAI_Codex,,,1,0
3154862673,OpenAI_Codex,,,1,0
3154842682,OpenAI_Codex,,,1,1
3169739892,OpenAI_Codex,,,1,1
3271557273,OpenAI_Codex,,,1,1
3131772524,OpenAI_Codex,,,1,1
3131839598,OpenAI_Codex,,,1,1
3131881942,OpenAI_Codex,,,1,1
3125516256,OpenAI_Codex,,,1,0
3125511294,OpenAI_Codex,,,1,1
3125444395,OpenAI_Codex,,,1,1
3161568801,OpenAI_Codex,,,1,1
3161587710,OpenAI_Codex,,,1,1
3070717014,OpenAI_Codex,,,1,1
3267133171,OpenAI_Codex,,,1,1
3163382353,OpenAI_Codex,,,1,1
3163408099,OpenAI_Codex,,,1,1
3163448552,OpenAI_Codex,,,1,1
3091436794,OpenAI_Codex,,,1,1
3091678200,OpenAI_Codex,,,1,1
3091796293,OpenAI_Codex,,,1,1
3147099721,OpenAI_Codex,,,1,1
3147432740,OpenAI_Codex,feat,9.0,1,1
3161166632,OpenAI_Codex,,,1,0
3124573566,OpenAI_Codex,,,1,0
3173742196,OpenAI_Codex,,,1,1
3136298041,OpenAI_Codex,,,1,0
3136369380,OpenAI_Codex,,,1,1
3136426630,OpenAI_Codex,,,1,1
3136453239,OpenAI_Codex,,,1,0
3126082298,OpenAI_Codex,,,1,1
3234415317,OpenAI_Codex,,,1,1
3148065097,OpenAI_Codex,,,1,1
3262726955,OpenAI_Codex,,,1,1
3210361169,OpenAI_Codex,,,1,1
3210310092,OpenAI_Codex,,,1,0
3210239659,OpenAI_Codex,,,1,1
3173510047,OpenAI_Codex,,,1,0
3161947662,OpenAI_Codex,,,1,1
3077124144,OpenAI_Codex,,,1,1
3077272913,OpenAI_Codex,,,1,0
3077343573,OpenAI_Codex,,,1,1
3196589166,OpenAI_Codex,,,1,1
3196625124,OpenAI_Codex,,,1,1
3196883191,OpenAI_Codex,,,1,0
3186411469,OpenAI_Codex,,,1,0
3186387256,OpenAI_Codex,,,1,1
3186381217,OpenAI_Codex,,,1,1
3186372721,OpenAI_Codex,,,1,0
3095023344,OpenAI_Codex,,,1,1
3095242861,OpenAI_Codex,fix,10.0,1,1
3265842730,OpenAI_Codex,,,1,1
3265927114,OpenAI_Codex,,,1,1
3209815242,OpenAI_Codex,,,1,1
3156002745,OpenAI_Codex,,,1,0
3156018505,OpenAI_Codex,,,1,1
3156135899,OpenAI_Codex,,,1,1
3156175258,OpenAI_Codex,,,1,1
3114045130,OpenAI_Codex,,,1,1
3114423751,OpenAI_Codex,,,1,1
3114885108,OpenAI_Codex,,,1,1
3177472939,OpenAI_Codex,,,1,0
3147807002,OpenAI_Codex,,,1,1
3147886280,OpenAI_Codex,,,1,1
3147906792,OpenAI_Codex,,,1,1
3225366357,OpenAI_Codex,,,1,1
3173656481,OpenAI_Codex,,,1,0
3124206386,OpenAI_Codex,,,1,1
3124222035,OpenAI_Codex,,,1,1
3124232134,OpenAI_Codex,,,1,1
3121698086,OpenAI_Codex,,,1,1
3226512324,OpenAI_Codex,,,1,1
3205473115,OpenAI_Codex,,,1,1
3205645516,OpenAI_Codex,,,1,1
3184809761,OpenAI_Codex,,,1,1
3144096606,OpenAI_Codex,,,1,1
3144053817,OpenAI_Codex,,,1,1
3144050668,OpenAI_Codex,,,1,1
3254073294,OpenAI_Codex,,,1,1
3127130641,OpenAI_Codex,,,1,1
3159439347,OpenAI_Codex,,,1,1
3175506621,OpenAI_Codex,,,1,1
3177204827,OpenAI_Codex,,,1,1
3177255162,OpenAI_Codex,,,1,1
3252855901,OpenAI_Codex,,,1,1
3143131771,OpenAI_Codex,,,1,1
3143184322,OpenAI_Codex,,,1,0
3118505331,OpenAI_Codex,,,1,0
3118439177,OpenAI_Codex,,,1,1
3118406466,OpenAI_Codex,,,1,1
3167669219,OpenAI_Codex,,,1,0
3163862143,OpenAI_Codex,,,1,1
3165347393,OpenAI_Codex,docs,9.0,1,1
3130277712,OpenAI_Codex,,,1,1
3189482492,OpenAI_Codex,,,1,1
3254317340,OpenAI_Codex,,,1,1
3134098762,OpenAI_Codex,,,1,1
3137235297,OpenAI_Codex,,,1,1
3239054148,OpenAI_Codex,,,1,1
3239214668,OpenAI_Codex,,,1,1
3266197926,OpenAI_Codex,,,1,1
3165373761,OpenAI_Codex,,,1,1
3165432258,OpenAI_Codex,,,1,1
3266100129,OpenAI_Codex,,,1,1
3266117863,OpenAI_Codex,,,1,1
3266120210,OpenAI_Codex,,,1,1
3266126961,OpenAI_Codex,,,1,1
3203751015,OpenAI_Codex,,,1,1
3203741792,OpenAI_Codex,,,1,1
3275269884,OpenAI_Codex,,,1,1
3275181330,OpenAI_Codex,,,1,1
3275119062,OpenAI_Codex,,,1,1
3170407335,OpenAI_Codex,,,1,1
3170628445,OpenAI_Codex,,,1,1
3170665899,OpenAI_Codex,,,1,0
3193704942,OpenAI_Codex,,,1,1
3251512427,OpenAI_Codex,,,1,1
3213474450,OpenAI_Codex,,,1,1
3213478230,OpenAI_Codex,,,1,1
3226103075,OpenAI_Codex,,,1,1
3226129921,OpenAI_Codex,,,1,1
3187088580,OpenAI_Codex,,,1,1
3187195699,OpenAI_Codex,,,1,1
3127933785,OpenAI_Codex,,,1,1
3236018728,OpenAI_Codex,,,1,1
3236279169,OpenAI_Codex,,,1,1
3236515489,OpenAI_Codex,,,1,0
3236549069,OpenAI_Codex,,,1,1
3237153492,OpenAI_Codex,,,1,0
3262303373,OpenAI_Codex,,,1,1
3262308945,OpenAI_Codex,,,1,1
3207604534,OpenAI_Codex,,,1,1
3277454134,OpenAI_Codex,,,1,1
3133219791,OpenAI_Codex,,,1,1
3115872482,OpenAI_Codex,,,1,0
3158503409,OpenAI_Codex,,,1,0
3158525067,OpenAI_Codex,,,1,1
3158545702,OpenAI_Codex,,,1,1
3197782467,OpenAI_Codex,,,1,0
3197787950,OpenAI_Codex,,,1,1
3197788769,OpenAI_Codex,,,1,1
3197830833,OpenAI_Codex,,,1,1
3127247897,OpenAI_Codex,,,1,0
3127234873,OpenAI_Codex,,,1,1
3127231927,OpenAI_Codex,,,1,0
3123095153,OpenAI_Codex,,,1,1
3075544302,OpenAI_Codex,,,1,1
3075552258,OpenAI_Codex,,,1,1
3077323388,OpenAI_Codex,,,1,1
3161839991,OpenAI_Codex,,,1,1
3161890822,OpenAI_Codex,,,1,1
3071145542,OpenAI_Codex,,,1,1
3095361129,OpenAI_Codex,,,1,1
3095502862,OpenAI_Codex,,,1,1
3095522921,OpenAI_Codex,,,1,1
3127402506,OpenAI_Codex,,,1,1
3205261345,OpenAI_Codex,,,1,1
3164909557,OpenAI_Codex,,,1,1
3136565199,OpenAI_Codex,,,1,1
3136591006,OpenAI_Codex,,,1,1
3136612502,OpenAI_Codex,,,1,0
3136741738,OpenAI_Codex,,,1,1
3158979557,OpenAI_Codex,,,1,1
3159068922,OpenAI_Codex,,,1,1
3159129462,OpenAI_Codex,,,1,0
3159138046,OpenAI_Codex,,,1,1
3159148986,OpenAI_Codex,,,1,0
3265076755,OpenAI_Codex,,,1,1
3265104496,OpenAI_Codex,,,1,1
3213202200,OpenAI_Codex,,,1,0
3213348892,OpenAI_Codex,,,1,1
3213354087,OpenAI_Codex,,,1,0
3180812841,OpenAI_Codex,,,1,1
3134519223,OpenAI_Codex,,,1,1
3134601299,OpenAI_Codex,,,1,1
3197277082,OpenAI_Codex,,,1,1
3072088688,OpenAI_Codex,,,1,1
3207831368,OpenAI_Codex,,,1,1
3207831638,OpenAI_Codex,,,1,1
3207858145,OpenAI_Codex,,,1,1
3207888998,OpenAI_Codex,,,1,1
3158268151,OpenAI_Codex,,,1,1
3163405187,OpenAI_Codex,,,1,0
3143972865,OpenAI_Codex,,,1,1
3128550513,OpenAI_Codex,,,1,0
3248583760,OpenAI_Codex,,,1,1
3224252064,OpenAI_Codex,,,1,1
3224315811,OpenAI_Codex,,,1,0
3244557706,OpenAI_Codex,,,1,1
3244606967,OpenAI_Codex,,,1,1
3197744380,OpenAI_Codex,,,1,1
3168178127,OpenAI_Codex,,,1,1
3115091237,OpenAI_Codex,,,1,1
3263955232,OpenAI_Codex,,,1,1
3263930970,OpenAI_Codex,,,1,0
3263913068,OpenAI_Codex,,,1,0
3070744890,OpenAI_Codex,,,1,0
3070760587,OpenAI_Codex,,,1,0
3265158124,OpenAI_Codex,,,1,1
3220965523,OpenAI_Codex,,,1,1
3213307184,OpenAI_Codex,,,1,0
3179801392,OpenAI_Codex,,,1,1
3147003608,OpenAI_Codex,,,1,1
3119540432,OpenAI_Codex,,,1,0
3207026723,OpenAI_Codex,,,1,1
3207028087,OpenAI_Codex,,,1,1
3126976921,OpenAI_Codex,,,1,1
3251978938,OpenAI_Codex,,,1,0
3183208026,OpenAI_Codex,,,1,0
3183217969,OpenAI_Codex,,,1,1
3154334193,OpenAI_Codex,,,1,1
3154403255,OpenAI_Codex,,,1,0
3206826439,OpenAI_Codex,,,1,1
3206866313,OpenAI_Codex,,,1,0
3206877385,OpenAI_Codex,,,1,0
3184029164,OpenAI_Codex,,,1,1
3183549841,OpenAI_Codex,,,1,0
3180770080,OpenAI_Codex,,,1,0
3180765508,OpenAI_Codex,,,1,1
3180720034,OpenAI_Codex,,,1,1
3180683595,OpenAI_Codex,,,1,1
3169434269,OpenAI_Codex,,,1,1
3257434081,OpenAI_Codex,,,1,1
3245041014,OpenAI_Codex,,,1,1
3161494365,OpenAI_Codex,,,1,0
3170474704,OpenAI_Codex,,,1,1
3170626330,OpenAI_Codex,,,1,1
3163798907,OpenAI_Codex,,,1,1
3163854759,OpenAI_Codex,,,1,1
3163862722,OpenAI_Codex,,,1,1
3163874063,OpenAI_Codex,,,1,1
3126247649,OpenAI_Codex,,,1,0
3214054204,OpenAI_Codex,,,1,1
3214078271,OpenAI_Codex,,,1,1
3214086754,OpenAI_Codex,,,1,1
3147501703,OpenAI_Codex,,,1,1
3164171063,OpenAI_Codex,,,1,1
3164152225,OpenAI_Codex,,,1,1
3164140466,OpenAI_Codex,,,1,1
3146472295,OpenAI_Codex,,,1,0
3146466795,OpenAI_Codex,fix,10.0,1,1
3146412524,OpenAI_Codex,,,1,1
3123120017,OpenAI_Codex,,,1,1
3165889456,OpenAI_Codex,,,1,1
3165899343,OpenAI_Codex,,,1,1
3165915607,OpenAI_Codex,,,1,1
3165932210,OpenAI_Codex,,,1,1
3165947472,OpenAI_Codex,,,1,1
3241298609,OpenAI_Codex,,,1,0
3241161078,OpenAI_Codex,,,1,1
3241061149,OpenAI_Codex,,,1,1
3122974677,OpenAI_Codex,,,1,1
3122970180,OpenAI_Codex,,,1,1
3237182491,OpenAI_Codex,,,1,0
3237145129,OpenAI_Codex,,,1,1
3237120261,OpenAI_Codex,,,1,0
3230400074,OpenAI_Codex,,,1,1
3128990678,OpenAI_Codex,,,1,1
3129117178,OpenAI_Codex,,,1,1
3129283416,OpenAI_Codex,,,1,1
3259327536,OpenAI_Codex,,,1,1
3259396601,OpenAI_Codex,,,1,1
3149601774,OpenAI_Codex,,,1,0
3223870351,OpenAI_Codex,,,1,1
3269466311,OpenAI_Codex,,,1,1
3269585635,OpenAI_Codex,,,1,1
3269621371,OpenAI_Codex,,,1,1
3245536943,OpenAI_Codex,,,1,0
3112652409,OpenAI_Codex,,,1,1
3146926249,OpenAI_Codex,,,1,1
3146941228,OpenAI_Codex,,,1,1
3147025600,OpenAI_Codex,,,1,1
3214310726,OpenAI_Codex,,,1,1
3176283189,OpenAI_Codex,,,1,1
3088770717,OpenAI_Codex,,,1,1
3165758913,OpenAI_Codex,,,1,1
3165771224,OpenAI_Codex,,,1,0
3165772058,OpenAI_Codex,,,1,0
3165799462,OpenAI_Codex,,,1,0
3278083876,OpenAI_Codex,,,1,1
3234608822,OpenAI_Codex,,,1,1
3236130141,OpenAI_Codex,,,1,0
3261009273,OpenAI_Codex,,,1,1
3261040904,OpenAI_Codex,,,1,1
3261094524,OpenAI_Codex,,,1,1
3198109704,OpenAI_Codex,,,1,1
3198141924,OpenAI_Codex,,,1,1
3273993634,OpenAI_Codex,,,1,1
3274075106,OpenAI_Codex,,,1,1
3220600698,OpenAI_Codex,,,1,1
3239857321,OpenAI_Codex,,,1,1
3239956447,OpenAI_Codex,,,1,1
3220294754,OpenAI_Codex,,,1,0
3152484678,OpenAI_Codex,,,1,1
3152625078,OpenAI_Codex,,,1,1
3152625734,OpenAI_Codex,,,1,1
3179264308,OpenAI_Codex,,,1,1
3179413745,OpenAI_Codex,,,1,1
3111999606,OpenAI_Codex,,,1,0
3157333353,OpenAI_Codex,,,1,1
3137861616,OpenAI_Codex,,,1,1
3137899929,OpenAI_Codex,,,1,1
3137965886,OpenAI_Codex,,,1,1
3161253844,OpenAI_Codex,,,1,1
3161237876,OpenAI_Codex,,,1,1
3197493794,OpenAI_Codex,,,1,1
3197381886,OpenAI_Codex,,,1,1
3139184595,OpenAI_Codex,,,1,1
3176454620,OpenAI_Codex,,,1,1
3150398708,OpenAI_Codex,,,1,1
3103668893,OpenAI_Codex,,,1,0
3168676719,OpenAI_Codex,,,1,0
3168705896,OpenAI_Codex,,,1,0
3262981708,OpenAI_Codex,,,1,1
3263055819,OpenAI_Codex,,,1,1
3263067182,OpenAI_Codex,,,1,1
3263070286,OpenAI_Codex,,,1,0
3088789377,OpenAI_Codex,fix,10.0,1,1
3161279795,OpenAI_Codex,,,1,1
3161251509,OpenAI_Codex,,,1,1
3200449938,OpenAI_Codex,,,1,1
3200419176,OpenAI_Codex,,,1,1
3200308543,OpenAI_Codex,,,1,1
3261556063,OpenAI_Codex,,,1,1
3075514982,OpenAI_Codex,,,1,1
3156712402,OpenAI_Codex,,,1,1
3245901816,OpenAI_Codex,,,1,1
3157063395,OpenAI_Codex,,,1,1
3198357855,OpenAI_Codex,,,1,1
3200593113,OpenAI_Codex,,,1,1
3274890272,OpenAI_Codex,,,1,1
3162711704,OpenAI_Codex,,,1,1
3163317473,OpenAI_Codex,,,1,1
3270366474,OpenAI_Codex,,,1,0
3123363337,OpenAI_Codex,,,1,1
3217190424,OpenAI_Codex,,,1,1
3217170933,OpenAI_Codex,,,1,1
3217158692,OpenAI_Codex,,,1,1
3217127582,OpenAI_Codex,,,1,1
3277379356,OpenAI_Codex,,,1,0
3277520321,OpenAI_Codex,,,1,1
3277609143,OpenAI_Codex,,,1,1
3216647092,OpenAI_Codex,,,1,1
3150877291,OpenAI_Codex,,,1,1
3216989272,OpenAI_Codex,,,1,0
3129050516,OpenAI_Codex,,,1,1
3129070960,OpenAI_Codex,,,1,1
3167657634,OpenAI_Codex,,,1,0
3230518703,OpenAI_Codex,,,1,0
3263382405,OpenAI_Codex,,,1,1
3264608286,OpenAI_Codex,,,1,1
3269517013,OpenAI_Codex,,,1,1
3179912294,OpenAI_Codex,,,1,1
3179892775,OpenAI_Codex,,,1,1
3100502206,OpenAI_Codex,,,1,1
3182391631,OpenAI_Codex,,,1,1
3182424601,OpenAI_Codex,,,1,1
3182472407,OpenAI_Codex,,,1,1
3197586239,OpenAI_Codex,,,1,0
3197856120,OpenAI_Codex,,,1,0
3245841031,OpenAI_Codex,,,1,1
3245871062,OpenAI_Codex,,,1,1
3223385196,OpenAI_Codex,,,1,1
3223634419,OpenAI_Codex,,,1,1
3079912374,OpenAI_Codex,,,1,1
3194057922,OpenAI_Codex,,,1,1
3089039152,OpenAI_Codex,,,1,1
3089058418,OpenAI_Codex,feat,9.0,1,0
3139224112,OpenAI_Codex,,,1,1
3139473839,OpenAI_Codex,,,1,1
3209430703,OpenAI_Codex,,,1,1
3209656032,OpenAI_Codex,,,1,1
3209752393,OpenAI_Codex,,,1,0
3144941233,OpenAI_Codex,,,1,1
3144907160,OpenAI_Codex,,,1,0
3159445634,OpenAI_Codex,,,1,1
3159544247,OpenAI_Codex,,,1,0
3159570838,OpenAI_Codex,,,1,1
3236332575,OpenAI_Codex,,,1,1
3236878089,OpenAI_Codex,test,9.0,1,1
3237641873,OpenAI_Codex,,,1,1
3227490900,OpenAI_Codex,,,1,1
3227550058,OpenAI_Codex,,,1,1
3077364265,OpenAI_Codex,,,1,1
3248074071,OpenAI_Codex,,,1,1
3248159857,OpenAI_Codex,,,1,1
3180664434,OpenAI_Codex,,,1,1
3078016980,OpenAI_Codex,,,1,0
3075068723,OpenAI_Codex,,,1,1
3075173859,OpenAI_Codex,,,1,0
3224269935,OpenAI_Codex,feat,8.0,1,1
3226425508,OpenAI_Codex,,,1,1
3226458547,OpenAI_Codex,,,1,1
3211294175,OpenAI_Codex,,,1,0
3123424597,OpenAI_Codex,,,1,0
3123449094,OpenAI_Codex,,,1,0
3257397447,OpenAI_Codex,,,1,1
3257797588,OpenAI_Codex,,,1,1
3088998087,OpenAI_Codex,,,1,1
3230561097,OpenAI_Codex,,,1,1
3230665736,OpenAI_Codex,,,1,1
3230710935,OpenAI_Codex,,,1,1
3128308611,OpenAI_Codex,,,1,1
3128363374,OpenAI_Codex,,,1,0
3177119399,OpenAI_Codex,,,1,1
3182132249,OpenAI_Codex,,,1,1
3128523322,OpenAI_Codex,,,1,1
3131396942,OpenAI_Codex,,,1,1
3131273410,OpenAI_Codex,,,1,0
3205727033,OpenAI_Codex,,,1,1
3275516987,OpenAI_Codex,,,1,1
3275539318,OpenAI_Codex,,,1,1
3247396245,OpenAI_Codex,,,1,1
3125983676,OpenAI_Codex,,,1,0
3229384063,OpenAI_Codex,,,1,1
3172495417,OpenAI_Codex,,,1,0
3257877534,OpenAI_Codex,,,1,1
3257963866,OpenAI_Codex,,,1,1
3176483315,OpenAI_Codex,,,1,1
3178760874,OpenAI_Codex,,,1,1
3157562671,OpenAI_Codex,,,1,0
3166666904,OpenAI_Codex,,,1,1
3166715847,OpenAI_Codex,feat,9.0,1,1
3233031173,OpenAI_Codex,,,1,0
3089262750,OpenAI_Codex,,,1,1
3272394841,OpenAI_Codex,,,1,1
3272424689,OpenAI_Codex,,,1,1
3272658016,OpenAI_Codex,,,1,1
3272906402,OpenAI_Codex,,,1,0
3272932487,OpenAI_Codex,,,1,1
3273028004,OpenAI_Codex,,,1,1
3081284351,OpenAI_Codex,,,1,1
3222451276,OpenAI_Codex,,,1,1
3166065233,OpenAI_Codex,,,1,1
3181760236,OpenAI_Codex,,,1,1
3181934743,OpenAI_Codex,,,1,1
3119997085,OpenAI_Codex,,,1,1
3120052799,OpenAI_Codex,,,1,1
3268542610,OpenAI_Codex,,,1,1
3185513181,OpenAI_Codex,,,1,1
3185560729,OpenAI_Codex,,,1,1
3110613505,OpenAI_Codex,,,1,1
3204279849,OpenAI_Codex,,,1,1
3157705235,OpenAI_Codex,,,1,1
3127485331,OpenAI_Codex,,,1,1
3202549654,OpenAI_Codex,,,1,1
3202811128,OpenAI_Codex,,,1,1
3136389692,OpenAI_Codex,,,1,1
3136714183,OpenAI_Codex,,,1,1
3136758140,OpenAI_Codex,,,1,0
3169487403,OpenAI_Codex,,,1,0
3169470484,OpenAI_Codex,,,1,1
3169460694,OpenAI_Codex,,,1,1
3120881909,OpenAI_Codex,,,1,1
3120948789,OpenAI_Codex,feat,9.0,1,1
3120968991,OpenAI_Codex,,,1,0
3126271615,OpenAI_Codex,,,1,0
3126277928,OpenAI_Codex,,,1,1
3125300543,OpenAI_Codex,,,1,0
3125789287,OpenAI_Codex,,,1,0
3175813448,OpenAI_Codex,,,1,1
3262028994,OpenAI_Codex,,,1,1
3199840880,OpenAI_Codex,,,1,1
3131508213,OpenAI_Codex,,,1,1
3249133808,OpenAI_Codex,,,1,1
3249092301,OpenAI_Codex,,,1,1
3249037016,OpenAI_Codex,,,1,1
3198164537,OpenAI_Codex,,,1,1
3242567278,OpenAI_Codex,,,1,1
3242611285,OpenAI_Codex,,,1,1
3148721775,OpenAI_Codex,,,1,1
3271906511,OpenAI_Codex,,,1,0
3272004703,OpenAI_Codex,,,1,0
3272007024,OpenAI_Codex,,,1,1
3272055293,OpenAI_Codex,,,1,0
3133457180,OpenAI_Codex,,,1,0
3133473815,OpenAI_Codex,,,1,0
3133530405,OpenAI_Codex,,,1,1
3072060222,OpenAI_Codex,,,1,1
3152539129,OpenAI_Codex,,,1,1
3152698451,OpenAI_Codex,,,1,1
3152800335,OpenAI_Codex,,,1,1
3248060373,OpenAI_Codex,,,1,1
3142375757,OpenAI_Codex,,,1,1
3111785873,OpenAI_Codex,,,1,1
3185385094,OpenAI_Codex,,,1,1
3134242603,OpenAI_Codex,,,1,1
3134283312,OpenAI_Codex,,,1,0
3134285228,OpenAI_Codex,,,1,1
3134555872,OpenAI_Codex,,,1,1
3206978244,OpenAI_Codex,,,1,1
3201882138,OpenAI_Codex,,,1,0
3201955762,OpenAI_Codex,,,1,1
3113202985,OpenAI_Codex,,,1,1
3180019404,OpenAI_Codex,,,1,1
3070722919,OpenAI_Codex,,,1,1
3164496582,OpenAI_Codex,,,1,1
3175374314,OpenAI_Codex,,,1,1
3127092948,OpenAI_Codex,,,1,1
3175538939,OpenAI_Codex,,,1,1
3145175300,OpenAI_Codex,,,1,1
3226453749,OpenAI_Codex,,,1,1
3122310851,OpenAI_Codex,,,1,1
3124953713,OpenAI_Codex,,,1,1
3125803698,OpenAI_Codex,,,1,0
3135346849,OpenAI_Codex,,,1,1
3135402957,OpenAI_Codex,,,1,0
3165048651,OpenAI_Codex,,,1,1
3165067680,OpenAI_Codex,,,1,0
3127740515,OpenAI_Codex,,,1,1
3111649334,OpenAI_Codex,,,1,0
3111677334,OpenAI_Codex,,,1,0
3267371536,OpenAI_Codex,,,1,1
3267392095,OpenAI_Codex,,,1,1
3135379797,OpenAI_Codex,,,1,1
3136562874,OpenAI_Codex,,,1,1
3136997134,OpenAI_Codex,,,1,1
3274271182,OpenAI_Codex,,,1,1
3119086569,OpenAI_Codex,,,1,0
3271526268,OpenAI_Codex,,,1,1
3125470887,OpenAI_Codex,,,1,1
3247492943,OpenAI_Codex,,,1,1
3248686305,OpenAI_Codex,,,1,0
3127779360,OpenAI_Codex,,,1,1
3188836741,OpenAI_Codex,,,1,0
3205615682,OpenAI_Codex,,,1,1
3205567350,OpenAI_Codex,,,1,1
3129684088,OpenAI_Codex,,,1,1
3129831519,OpenAI_Codex,,,1,1
3129874222,OpenAI_Codex,,,1,0
3129903131,OpenAI_Codex,,,1,1
3222995398,OpenAI_Codex,,,1,1
3278029165,OpenAI_Codex,,,1,1
3214056682,OpenAI_Codex,,,1,1
3214097885,OpenAI_Codex,,,1,1
3214113758,OpenAI_Codex,,,1,1
3214114454,OpenAI_Codex,,,1,1
3214117434,OpenAI_Codex,,,1,1
3193541115,OpenAI_Codex,,,1,0
3127961003,OpenAI_Codex,,,1,1
3127968472,OpenAI_Codex,,,1,1
3127971633,OpenAI_Codex,,,1,1
3127975349,OpenAI_Codex,,,1,1
3169833346,OpenAI_Codex,,,1,0
3148253419,OpenAI_Codex,,,1,1
3149504911,OpenAI_Codex,,,1,1
3149505443,OpenAI_Codex,,,1,1
3149508430,OpenAI_Codex,,,1,1
3255920675,OpenAI_Codex,,,1,1
3225766930,OpenAI_Codex,,,1,1
3148003933,OpenAI_Codex,,,1,1
3148002821,OpenAI_Codex,,,1,1
3147980372,OpenAI_Codex,,,1,1
3147974247,OpenAI_Codex,,,1,0
3147305166,OpenAI_Codex,,,1,1
3082808463,OpenAI_Codex,,,1,1
3082975305,OpenAI_Codex,,,1,0
3117906917,OpenAI_Codex,,,1,1
3118495378,OpenAI_Codex,,,1,1
3184896951,OpenAI_Codex,,,1,1
3184910966,OpenAI_Codex,,,1,1
3127726513,OpenAI_Codex,,,1,1
3260055467,OpenAI_Codex,,,1,0
3165328753,OpenAI_Codex,,,1,1
3144889048,OpenAI_Codex,,,1,1
3165347127,OpenAI_Codex,,,1,1
3274640847,OpenAI_Codex,,,1,1
3267106606,OpenAI_Codex,,,1,1
3267110123,OpenAI_Codex,,,1,0
3267141887,OpenAI_Codex,,,1,1
3157168196,OpenAI_Codex,,,1,0
3157189765,OpenAI_Codex,,,1,1
3157218267,OpenAI_Codex,,,1,1
3157357275,OpenAI_Codex,,,1,1
3138467890,OpenAI_Codex,,,1,1
3138846555,OpenAI_Codex,,,1,1
3139538792,OpenAI_Codex,,,1,1
3140522040,OpenAI_Codex,,,1,0
3253591982,OpenAI_Codex,,,1,0
3253473286,OpenAI_Codex,,,1,1
3170570908,OpenAI_Codex,,,1,1
3170713928,OpenAI_Codex,,,1,1
3165513909,OpenAI_Codex,,,1,1
3196375310,OpenAI_Codex,,,1,1
3196422697,OpenAI_Codex,feat,9.0,1,0
3194183640,OpenAI_Codex,,,1,0
3196383532,OpenAI_Codex,,,1,1
3127172059,OpenAI_Codex,,,1,1
3187809370,OpenAI_Codex,,,1,1
